fixture_id,B365H,B365D,B365A
16810,2.25,3.4,3.2
16811,1.67,4,5
16812,4.2,3.5,1.91
16813,2.05,3.4,3.8
16814,2.7,3.1,2.8
16815,2.05,3.2,4
16816,1.73,3.8,4.75
16817,1.14,8.5,19
16818,1.67,3.75,5.5
16819,5.75,4.2,1.57
16820,2.8,3.25,2.6
16821,1.91,3.5,4.2
16822,2.5,3.1,3.1
16823,2.6,3.2,2.8
16824,2.05,3.4,3.75
16825,1.45,4.5,7.5
16826,1.44,4.5,7.5
16827,2.05,3.1,4.2
16828,1.95,3.5,4
16829,10,4.33,1.36
16830,3.25,3.25,2.25
16831,2.7,3.1,2.8
16832,2.5,3.4,2.8
16833,1.85,3.5,4.5
16834,1.91,3.5,4.2
16835,8.5,5,1.36
16836,1.5,4.2,7
16837,9,5,1.36
16838,2.88,3.5,2.4
16839,2.1,3.25,3.8
16840,1.55,3.8,7
16841,2.1,3.5,3.5
16842,1.67,3.8,5.25
16843,1.8,3.8,4.33
16844,1.2,7.5,13
16845,1.73,3.8,4.75
16846,2.05,3.4,3.75
16847,2.15,3.1,3.8
16848,3.1,3.3,2.35
16849,5.25,4.2,1.62
16850,2.5,3.25,2.9
16851,1.85,3.6,4.33
16852,2.2,3.2,3.6
16853,1.73,3.75,4.8
16854,3.6,3.3,2.15
16855,1.95,3.5,4
16856,15,6.5,1.2
16857,1.73,3.6,5.25
16858,2.4,3.3,3
16859,1.67,3.7,5.5
16860,1.62,3.8,6
16861,2.8,3.3,2.6
16862,1.8,3.6,4.75
16863,4,3.6,1.91
16864,1.85,3.6,4.33
16865,6,4.33,1.53
16866,13,6.5,1.22
16867,1.62,4,5.5
16868,1.36,5.25,8
16869,2.1,3.3,3.75
16870,2.75,3.3,2.6
16871,1.57,3.9,6.25
16872,1.3,5.5,10
16873,1.95,3.5,4
16874,2,3.4,3.9
16875,3.3,3.25,2.3
16876,1.55,4,6.25
16877,19,8,1.14
16878,2.5,3.2,3
16879,3.2,3.1,2.4
16880,1.67,4,5
16881,1.91,3.6,4
16882,1.62,3.8,6
16883,2.6,3.4,2.7
16884,3.8,4,1.85
16885,2.3,3.3,3.2
16886,1.67,4,5
16887,1.73,3.75,5
16888,1.17,7.5,17
16889,4.33,3.75,1.8
16890,5.5,4.33,1.57
16891,2.3,3.2,3.25
16892,1.67,3.75,5.5
16893,2.4,3.3,3
16894,2.8,3,2.75
16895,2.7,3.1,2.8
16896,2,3.3,4
16897,2.1,3.4,3.6
16898,1.5,4.2,7
16899,1.5,4.5,6.5
16900,2.1,3.2,3.8
16901,2.5,3.3,2.9
16902,10,5.75,1.29
16903,2,3.5,3.8
16904,1.33,5,10
16905,1.29,6,10
16906,2,3.6,3.75
16907,4.75,4.2,1.65
16908,2.9,3.3,2.5
16909,1.75,3.5,5.25
16910,2.38,3.4,3
16911,3.8,3.6,1.95
16912,2.7,3.5,2.55
16913,1.62,4,5.5
16914,3.4,3.6,2.1
16915,2.2,3.3,3.4
16916,2.7,3.2,2.75
16917,2.1,3.5,3.5
16918,3,3.1,2.55
16919,2.4,3.5,2.9
16920,2.3,3.4,3.1
16921,1.53,4.33,6
16922,1.57,3.8,6.5
16923,2.6,3.1,2.9
16924,1.25,5.75,13
16925,1.17,8,15
16926,2.1,3.3,3.75
16927,8,4.25,1.45
16928,2.6,3.3,2.75
16929,2.5,3.2,3
16930,1.57,3.8,6.5
16931,2.25,3.4,3.2
16932,1.57,4.33,5.5
16933,15,6.5,1.2
16934,2.1,3.3,3.75
16935,6,3.8,1.62
16936,2.7,3.4,2.6
16937,2.3,3.5,3
16938,1.85,3.5,4.5
16939,1.95,3.6,3.8
16940,1.5,4,7
16941,1.2,7.5,12
16942,1.5,4.33,6
16943,6,4.2,1.53
16944,2.5,3.2,3
16945,2.1,3.3,3.7
16946,4.5,3.6,1.8
16947,2.45,3.25,3
16948,2.4,3.3,3
16949,1.5,4,7.5
16950,4.75,4.2,1.67
16951,2.05,3.6,3.5
16952,1.67,3.8,5.25
16953,13,6,1.25
16954,3.1,3.4,2.3
16955,1.8,3.5,4.75
16956,1.33,5.25,9
16957,2.2,3.4,3.3
16958,1.85,3.6,4.33
16959,3.8,3.6,1.95
16960,1.17,7,19
16961,2.05,3.4,3.75
16962,2,3.25,4.2
16963,2.3,3.3,3.2
16964,3.1,3.4,2.3
16965,1.65,3.75,5.75
16966,2.3,3.3,3.2
16967,2.7,3.4,2.6
16968,3.9,3.75,1.91
16969,1.8,3.6,4.75
16970,2.25,3.2,3.4
16971,1.67,3.75,5.5
16972,3,3.3,2.4
16973,13,7,1.2
16974,1.18,7.5,15
16975,1.45,4.5,7
16976,1.14,9,17
16977,2.1,3.4,3.6
16978,2.38,3.5,3
16979,3,3.5,2.3
16980,2.25,3.25,3.4
16981,2.3,3.4,3.1
16982,3.5,3.5,2.1
16983,4.75,3.75,1.75
16984,2.5,3.4,2.8
16985,2.38,3.4,3
16986,1.44,4.5,7.5
16987,3.1,3.6,2.25
16988,1.07,12,34
16989,1.13,9,21
16990,4,3.5,1.95
16991,2.75,3.25,2.63
16992,1.8,3.6,4.5
16993,2,3.5,3.75
16994,2.3,3.4,3.1
16995,5.25,4.2,1.62
16996,1.45,4.5,7
16997,2.4,3.1,3.2
16998,3.6,3.6,2
16999,3,3.3,2.4
17000,1.85,3.75,4.2
17001,10,5.5,1.3
17002,2.5,3.25,2.9
17003,2.15,3.3,3.5
17004,2.3,3.4,3.1
17005,1.36,5,8.5
17006,3.4,3.3,2.2
17007,2.8,3.25,2.6
17008,1.8,3.5,4.75
17009,2.2,3.2,3.5
17010,1.1,10,23
17011,3.25,3.4,2.15
17012,1.33,5,9
17013,3.8,3.6,1.91
17014,1.73,3.6,4.75
17015,3.7,1.7,3.9
17016,2.1,3.4,3.4
17017,5.25,4,1.6
17018,1.36,5,7.5
17019,2.5,3.4,2.7
17020,2.75,3.2,2.6
17021,2.3,3.1,3.2
17022,3,3.2,2.38
17023,1.85,3.4,4.33
17024,2,3.2,4
17025,2.45,3.1,3
17026,3.1,3.1,2.38
17027,1.62,3.75,5.75
17028,1.44,4.2,7.5
17029,2.2,3.1,3.5
17030,1.6,3.6,6
17031,1.4,4.5,7.5
17032,2.45,3.4,2.75
17033,2.05,3.1,3.9
17034,2.4,3,3.2
17035,2.45,3.25,2.88
17036,4.75,3.75,1.7
17037,2.7,2.8,3
17038,2.3,3,3.4
17039,1.53,4,6.25
17040,2.63,3.2,2.7
17041,2,3.5,3.6
17042,4,3.4,1.91
17043,3.6,3.2,2.1
17044,1.91,3.3,4.2
17045,1.62,3.75,5.5
17046,2.3,3.3,3.1
17047,1.8,3.6,4.33
17048,1.73,3.6,4.75
17049,2.2,3.2,3.4
17050,2.1,3.4,3.4
17051,3.6,3.25,2.1
17052,2.3,3.5,2.9
17053,2.45,3,3.1
17054,2.3,3.1,3.2
17055,2.45,3.4,2.75
17056,3.5,3.4,2.05
17057,1.91,3.6,3.8
17058,2,3.3,3.8
17059,2.4,3.25,2.9
17060,2,3.3,3.75
17061,1.85,3.4,4.33
17062,2.25,3.2,3.25
17063,2.38,3.1,3.1
17064,2.05,3.4,3.6
17065,2.25,3.1,3.4
17066,2.38,3.1,3.1
17067,2.8,3.2,2.5
17068,1.45,4.33,7
17069,2.1,3.2,3.6
17070,2.25,3.2,3.2
17071,2.4,3.25,2.9
17072,3.25,3.2,2.25
17073,2.45,3.3,2.8
17074,1.85,3.4,4.33
17075,2.8,3.1,2.6
17076,3.3,3.2,2.25
17077,1.57,4,5.75
17078,2.2,3.2,3.4
17079,2.5,3.1,2.9
17080,2,3.3,3.75
17081,1.62,3.8,5.5
17082,2.75,2.88,2.8
17083,2.1,3.2,3.6
17084,2.75,3.1,2.63
17085,1.85,3.75,4
17086,2.05,3.3,3.6
17087,2.25,3.3,3.2
17088,2.1,3.1,3.75
17089,2.55,3.1,2.88
17090,1.83,3.4,4.5
17091,2.15,3.2,3.5
17092,1.75,3.5,4.75
17093,1.91,3.25,4.2
17094,2.3,3,3.4
17095,1.95,3.3,4
17096,2.45,3.2,2.9
17097,4,3.3,1.95
17098,2.6,3.1,2.8
17099,2.1,3.2,3.6
17100,2.3,3,3.4
17101,2.6,3.25,2.7
17102,2.3,3.2,3.1
17103,2.1,3.5,3.3
17104,2.15,3.4,3.3
17105,2.63,3.2,2.7
17106,1.7,4,4.5
17107,2.5,3.1,2.9
17108,2.4,3.2,3
17109,1.5,4,6.5
17110,2.88,3.3,2.4
17111,2.1,3.3,3.5
17112,2.25,3,3.5
17113,2.38,3.25,3
17114,3.4,3.5,2.05
17115,2.3,3.1,3.25
17116,2,3.4,3.7
17117,1.83,3.5,4
17118,2.25,3.2,3.25
17119,2,3.2,4
17120,3.3,3.1,2.3
17121,2.2,3.3,3.3
17122,1.7,3.6,5
17123,2.55,3.1,2.88
17124,1.57,4,5.5
17125,2.15,3.1,3.6
17126,2.5,3,3
17127,1.75,3.6,4.6
17128,2.5,3.2,2.8
17129,2.38,3.2,3
17130,2.45,3.2,2.9
17131,2.75,3.2,2.6
17132,2.38,3.2,3
17133,2.25,3.1,3.4
17134,1.57,3.6,6.5
17135,3.1,3.25,2.3
17136,2.2,3.1,3.5
17137,1.62,3.8,5.5
17138,3,3.25,2.38
17139,1.8,3.6,4.33
17140,1.62,3.75,5.5
17141,2.3,3,3.4
17142,2.38,3.1,3.1
17143,2.25,3.1,3.4
17144,2.4,3.2,3
17145,2.5,3,3
17146,1.62,3.75,5.5
17147,2.15,3.5,3.2
17148,1.8,3.5,4.5
17149,2,3.5,3.6
17150,2.15,3.3,3.4
17151,2,3.2,4
17152,2.1,3.3,3.5
17153,2.25,3,3.5
17154,3.9,3.5,1.91
17155,1.75,3.6,4.6
17156,2.45,3.3,2.8
17157,3.4,3.5,2.05
17158,2.3,3.1,3.25
17159,2.75,3.1,2.63
17160,2.63,3.2,2.7
17161,2.3,3.1,3.25
17162,2.2,3.25,3.3
17163,2.05,3.5,3.4
17164,1.95,3.5,3.8
17165,2.6,3.1,2.8
17166,3.3,3.6,2.05
17167,1.6,3.8,5.75
17168,2.5,3.1,2.9
17169,3.4,3.2,2.2
17170,2.6,3.2,2.7
17171,3,3.2,2.4
17172,1.67,3.6,5.25
17173,2.1,3.5,3.3
17174,1.75,3.75,4.5
17175,2,3.5,3.6
17176,2.3,3.1,3.3
17177,1.8,3.4,4.75
17178,2.1,3.4,3.4
17179,1.67,3.75,5
17180,2.6,3.2,2.75
17181,2.88,3.4,2.38
17182,2.4,3.2,3
17183,2.3,3.25,3.1
17184,4.2,3.5,1.85
17185,2.25,3.25,3.2
17186,1.91,3.4,4
17187,2.7,3.2,2.63
17188,2.75,3.2,2.6
17189,1.73,3.75,4.5
17190,2.3,3.2,3.2
17191,1.83,3.5,4.2
17192,1.73,3.6,4.75
17193,2.15,3,3.75
17194,2.5,3.1,2.9
17195,2.15,3.4,3.25
17196,2,3.3,3.8
17197,1.95,3.2,4.2
17198,3,3.2,2.38
17199,2.45,3.1,3
17200,2.25,3.4,3.1
17201,2,3.3,3.75
17202,2.38,3.25,3
17203,2.6,3.2,2.7
17204,1.55,4,6
17205,2.38,3.25,3
17206,2.63,3.1,2.75
17207,2,3.3,3.75
17208,2.9,3.4,2.35
17209,2.05,3.3,3.6
17210,2.25,3.4,3.1
17211,2.1,3.4,3.4
17212,1.62,3.8,5.5
17213,2.63,3.1,2.75
17214,2.3,3.4,3
17215,3.1,3.5,2.2
17216,2.15,3.1,3.6
17217,2.25,3.3,3.2
17218,2.63,3.3,2.6
17219,1.75,3.5,4.75
17220,3.5,3.4,2.05
17221,2.15,3.5,3.2
17222,2.25,3.4,3.1
17223,2.05,3.3,3.6
17224,2.5,3.2,2.88
17225,2.88,3.3,2.4
17226,2.2,3.3,3.25
17227,2.4,3.25,2.9
17228,1.73,3.6,4.75
17229,3.1,3.25,2.3
17230,2.45,3.25,2.88
17231,2.15,3.4,3.3
17232,2.25,3.2,3.3
17233,2.05,3,4.2
17234,2,3.4,3.8
17235,1.57,4,5.5
17236,1.85,3.6,4
17237,2.5,3.25,2.8
17238,2.25,3.2,3.2
17239,2.6,3.3,2.63
17240,3.6,3.5,2
17241,2.25,3.25,3.2
17242,2.45,3.1,3
17243,1.8,3.6,4.33
17244,2,3.4,3.75
17245,1.67,3.8,5
17246,2.7,3.25,2.55
17247,2.05,3.4,3.5
17248,2.3,3.25,3.1
17249,2.1,3.3,3.5
17250,1.8,3.5,4.5
17251,2.38,3.3,2.9
17252,2.2,3.5,3.1
17253,2.38,3.2,3
17254,2.1,3.4,3.4
17255,2.2,3.4,3.2
17256,2.38,3.2,3
17257,2.75,3.3,2.5
17258,2.38,3.2,3
17259,2.4,3.2,3
17260,1.95,3.3,4
17261,2.25,3.25,3.2
17262,3.2,3.5,2.15
17263,2.3,3.2,3.1
17264,2.45,3.1,3
17265,2.25,3.3,3.2
17266,2.5,3.25,2.8
17267,1.7,3.75,4.75
17268,2.2,3.4,3.2
17269,2.6,3.3,2.63
17270,2.8,3.1,2.63
17271,2,3.4,3.75
17272,2.8,3.4,2.4
17273,2,3.3,3.8
17274,2.2,3.4,3.2
17275,1.67,3.5,5.5
17276,2.2,3.3,3.25
17277,2.7,3.4,2.5
17278,2.45,3.3,2.8
17279,2.3,3.3,3.1
17280,1.91,3.6,3.75
17281,2,3.4,3.75
17282,2.4,3.25,3
17283,1.8,3.75,4.2
17284,2.9,3.25,2.4
17285,2.3,3.2,3.1
17286,2.1,3.3,3.5
17287,3.4,3.2,2.2
17288,2.38,3.1,3.1
17289,1.8,3.5,4.5
17290,1.91,3.6,3.75
17291,2.4,3.3,2.88
17292,2.2,3.2,3.4
17293,2.25,3.4,3.1
17294,2.25,3.2,3.3
17295,2.2,3.3,3.3
17296,2.05,3.3,3.6
17297,3.6,3.5,2
17298,2.4,3.3,2.88
17299,2.15,3.4,3.3
17300,2.45,3.25,2.88
17301,2.2,3.3,3.3
17302,1.8,3.6,4.33
17303,2.25,3.4,3.1
17304,2.5,3.2,2.88
17305,3.6,3.4,2
17306,2.15,3.3,3.4
17307,1.85,3.6,4
17308,1.73,3.6,4.75
17309,2.7,3.1,2.7
17310,2,3.4,3.75
17311,2.15,3.3,3.4
17312,2.1,3.3,3.5
17313,2.6,3.3,2.63
17314,2.63,3.2,2.7
17315,2.2,3.3,3.3
17316,2.4,3.25,2.9
17317,1.45,5,7.5
17318,2.45,3.5,3
17319,1.14,9,23
17320,7,4.75,1.5
17321,2,3.6,4
17322,1.14,9,23
17323,2.5,3.3,3.1
17324,1.8,3.8,4.75
17325,2.1,3.5,3.75
17326,11,6,1.3
17327,4.5,3.8,1.85
17328,2.75,3.3,2.8
17329,1.14,9,23
17330,1.09,13,29
17331,1.25,6.75,13
17332,1.73,3.9,5.25
17333,5.25,4,1.7
17334,2.1,3.6,3.75
17335,4.75,4.1,1.75
17336,1.91,3.75,4.2
17337,4,3.6,2
17338,4.2,3.8,1.91
17339,1.25,7,12
17340,10,5.25,1.36
17341,1.5,4.5,7.5
17342,3.6,3.8,2.05
17343,1.17,9,19
17344,1.91,3.7,4.33
17345,1.62,4.2,6
17346,2.8,3.5,2.63
17347,2.25,3.6,3.3
17348,2.25,3.3,3.6
17349,1.44,4.75,8
17350,1.57,4.2,6.5
17351,1.29,6.5,11
17352,8.5,5.25,1.4
17353,5.75,4.5,1.5
17354,1.85,3.75,4
17355,3.5,3.6,2
17356,13,5.25,1.25
17357,1.36,4.75,8
17358,1.75,3.5,4.75
17359,1.6,3.75,5.75
17360,2,3.5,3.6
17361,3,3.4,2.3
17362,2.4,3.5,2.75
17363,1.91,3.75,4.2
17364,5.5,4.2,1.65
17365,1.6,4.5,5.75
17366,2.3,3.4,3.4
17367,1.45,4.6,8.5
17368,1.5,4.75,7
17369,5.75,4,1.67
17370,1.85,3.75,4.5
17371,1.91,3.7,4.33
17372,2.2,3.4,3.6
17373,3.3,3.6,2.25
17374,7,4,1.5
17375,2.55,3.2,2.8
17376,4,3.8,1.8
17377,4.33,4,1.73
17378,1.73,3.6,4.75
17379,1.4,4.5,8
17380,1.95,3.3,4
17381,3.3,3.25,2.2
17382,2.4,3.3,2.9
17383,1.25,6,10
17384,4.5,3.9,1.83
17385,1.75,3.9,5
17386,10,5.25,1.36
17387,6.5,4,1.6
17388,1.2,7.5,17
17389,2.45,3.1,3.4
17390,4,3.75,1.95
17391,3,3.3,2.55
17392,2.1,3.6,3.7
17393,1.25,6.5,15
17394,2.4,3.5,3.1
17395,1.36,5.25,9.5
17396,1.4,5.25,8
17397,2.05,3.3,4.2
17398,1.83,3.7,4.75
17399,5,4,1.73
17400,1.57,4.2,6.5
17401,2.5,3.1,3.3
17402,1.45,4.5,8.5
17403,2.5,3.2,3.2
17404,3.1,3.75,2.3
17405,2,3.4,4.33
17406,1.65,4,6
17407,5.75,3.8,1.7
17408,1.3,5.75,12
17409,2.45,3.4,3.1
17410,2.05,3.5,4
17411,1.36,5,11
17412,1.85,3.6,4.75
17413,1.73,3.9,5.25
17414,2,3.75,3.8
17415,1.73,3.8,5.5
17416,6,3.7,1.7
17417,2.15,3.5,3.6
17418,1.91,3.5,4.75
17419,1.53,4.33,7
17420,6.5,4,1.62
17421,2.55,3.3,3
17422,2.3,3.5,3.3
17423,5.25,4,1.73
17424,1.25,6.5,14
17425,2.6,3.5,2.8
17426,1.67,3.8,6
17427,2.55,3.3,3
17428,1.25,6.5,15
17429,6,4.1,1.62
17430,11,6.5,1.29
17431,1.67,4.2,5.25
17432,2.15,3.6,3.6
17433,1.85,3.6,4.75
17434,1.95,3.4,4.5
17435,2,3.5,4.2
17436,3.6,3.4,2.2
17437,2.2,3.3,3.8
17438,1.25,6.5,15
17439,5.5,4.2,1.65
17440,1.44,5,7.5
17441,2.63,3.3,2.9
17442,1.25,6.5,15
17443,2.1,3.2,4.2
17444,1.4,5.25,8.5
17445,2.15,3.3,3.9
17446,2.1,3.4,4
17447,7.5,5,1.44
17448,2.4,3.3,3.25
17449,9,5,1.4
17450,2.3,3.4,3.4
17451,1.25,6.5,14
17452,3.9,3.3,2.15
17453,2.15,3.3,3.9
17454,3.9,3.4,2.1
17455,2.25,3.3,3.6
17456,1.29,6,13
17457,5.75,4,1.65
17458,1.22,7,15
17459,1.29,6,13
17460,1.7,3.9,5.5
17461,1.7,4,5.25
17462,8,4.75,1.45
17463,1.85,3.75,4.5
17464,2.15,3.3,3.9
17465,2.3,3.25,3.5
17466,1.95,3.6,4.2
17467,1.2,7.5,17
17468,2.88,3.4,2.63
17469,6,4.5,1.57
17470,2.65,3.25,2.9
17471,1.22,7,15
17472,2.05,3.5,3.9
17473,2.9,3.25,2.7
17474,2.7,3.1,3
17475,9.5,5.25,1.36
17476,3.4,3.4,2.3
17477,1.18,8,19
17478,1.2,7.5,17
17479,1.83,3.5,5.25
17480,2.15,3.5,3.6
17481,1.83,3.75,4.75
17482,3.25,3.4,2.38
17483,2.5,3.2,3.25
17484,6,4.2,1.6
17485,1.7,3.8,5.75
17486,1.22,7,15
17487,2.15,3.4,3.75
17488,4.5,4,1.8
17489,6,4.1,1.62
17490,3.6,3.4,2.2
17491,3.3,3.5,2.3
17492,3.1,3.3,2.5
17493,7,4.75,1.5
17494,2.5,3.2,3.2
17495,2.38,3.4,3.2
17496,1.33,5.5,11
17497,2.63,3.25,2.63
17498,1.75,3.5,4.75
17499,1.8,3.5,4.5
17500,4.33,3.4,1.85
17501,6,4,1.65
17502,2.2,3.4,3.6
17503,1.17,8.5,19
17504,11,5.5,1.33
17505,1.75,3.7,5.5
17506,2.75,3.2,2.88
17507,1.29,5.5,9.5
17508,5.5,3.75,1.62
17509,2.35,3.6,3.1
17510,2.4,3.25,3.3
17511,1.25,6.5,14
17512,2.1,3.6,3.7
17513,1.25,6,16
17514,1.75,3.7,5.5
17515,2.9,3.4,2.6
17516,4.33,3.5,1.95
17517,2.8,3.25,2.6
17518,1.3,5.5,10
17519,10,5.5,1.3
17520,1.33,5.5,8.5
17521,2.9,3.1,2.6
17522,1.36,5,8.5
17523,2.5,3.3,2.9
17524,1.22,6.5,13
17525,2.63,3.2,2.8
17526,2.5,3.3,2.9
17527,4.2,3.6,1.95
17528,2.15,3.6,3.5
17529,1.22,7,15
17530,3,3.3,2.6
17531,5.75,3.8,1.7
17532,2.1,3.4,4
17533,2.6,3.4,2.9
17534,2.63,3.3,2.9
17535,1.62,4.1,6
17536,6.5,4.2,1.57
17537,5.25,4,1.7
17538,1.29,6.5,11
17539,3.1,3.3,2.5
17540,1.22,7,15
17541,2.05,3.5,4
17542,6,4.33,1.6
17543,10,5.75,1.33
17544,1.67,4,5.75
17545,2.4,3.4,3.2
17546,4.2,3.75,1.91
17547,1.3,6,11
17548,2.2,3.4,3.6
17549,1.7,3.7,6
17550,1.25,6.25,15
17551,5.25,4,1.7
17552,1.35,5.5,9.5
17553,3.5,3.5,2.2
17554,3.5,3.3,2.3
17555,2.15,3.5,3.6
17556,3.1,3.4,2.45
17557,1.83,3.5,5.25
17558,3.6,3.5,2.15
17559,5,4,1.75
17560,4.75,4.2,1.75
17561,3.5,3.3,2.3
17562,1.62,4,6.5
17563,3.4,3.4,2.3
17564,1.36,5.5,9
17565,2.2,3.3,3.75
17566,2.15,3.6,3.6
17567,1.45,4.75,8
17568,2.2,3.4,3.6
17569,1.4,5,9
17570,2.4,3.3,3.3
17571,1.75,3.8,5.25
17572,3.1,3.2,2.6
17573,1.91,3.6,4.5
17574,1.17,8.5,19
17575,2.63,3.4,2.88
17576,9,6,1.33
17577,1.95,3.4,4.5
17578,7,4,1.57
17579,1.5,4.5,7.5
17580,6.5,4.5,1.53
17581,1.6,4.33,6
17582,3.4,3.6,2.2
17583,2.3,3.4,3.4
17584,2.15,3.4,3.8
17585,2.8,3.3,2.75
17586,2.6,3.4,2.9
17587,1.8,3.6,5.25
17588,5,4,1.73
17589,5.75,3.8,1.7
17590,1.29,6,12
17591,1.95,3.6,4.2
17592,1.53,4.33,7
17593,1.65,4.2,5.5
17594,3.3,3.3,2.38
17595,1.22,7,15
17596,2,3.6,4
17597,2.05,3.6,3.8
17598,3.2,3.4,2.4
17599,1.8,3.8,4.75
17600,5.25,4,1.7
17601,1.2,7,19
17602,2.5,3.2,3.2
17603,1.62,4.2,6
17604,1.75,3.75,5.25
17605,8,4.75,1.44
17606,9,5,1.4
17607,2.15,3.4,3.8
17608,1.5,4.5,7.5
17609,1.29,6,13
17610,1.25,6.5,15
17611,6,3.8,1.67
17612,3.1,3.3,2.5
17613,2.05,3.5,3.9
17614,2.38,3.3,3.3
17615,1.67,4,5.75
17616,4.2,3.6,1.95
17617,2.2,3.5,3.5
17618,1.4,4.8,9.5
17619,2.25,3.3,3.6
17620,2.15,3.5,3.6
17621,1.29,6.5,11
17622,1.85,3.5,5
17623,1.5,4.75,7
17624,2,3.6,4
17625,5.5,3.8,1.73
17626,1.57,4.5,6
17627,9,5,1.4
17628,2.25,3.4,3.5
17629,3,3.5,2.5
17630,1.33,5.75,10
17631,7.5,4.5,1.5
17632,2.5,3.25,3.2
17633,2.38,3.3,3.3
17634,2.25,3.4,3.5
17635,8,4.75,1.45
17636,1.73,4,5
17637,2.9,3.2,2.7
17638,2.8,3.3,2.75
17639,2.4,3.5,3.1
17640,3.6,3.5,2.15
17641,1.22,7,15
17642,3.75,3.5,2.1
17643,2.38,3.3,3.3
17644,2.88,3.25,2.7
17645,9,5.5,1.36
17646,1.73,3.9,5.25
17647,1.33,5.5,11
17648,2,3.5,4.2
17649,1.7,3.8,5.75
17650,6,4.2,1.62
17651,1.67,3.8,6
17652,6,4.2,1.6
17653,1.5,4.33,8
17654,1.29,6,12
17655,2.8,3.2,2.8
17656,2.25,3.5,3.4
17657,3.8,3.5,2.1
17658,5.75,4,1.67
17659,1.7,4,5.5
17660,1.57,4.2,6.5
17661,2.05,3.25,4.33
17662,2.45,3.1,3.4
17663,2.3,3.2,3.6
17664,4.6,3.75,1.85
17665,1.91,3.6,4.5
17666,2.38,3.25,3.4
17667,1.25,6,11
17668,2.6,3.1,2.9
17669,8,4.1,1.44
17670,1.25,5.5,15
17671,2.3,3.2,3.3
17672,1.73,3.6,5.25
17673,1.73,3.6,5.25
17674,1.57,3.6,6.5
17675,5,3.75,1.73
17676,2.38,3.4,3
17677,1.95,3.75,4
17678,2.55,3.2,3.1
17679,2.88,3.6,2.5
17680,6.5,4.2,1.57
17681,1.8,3.6,5.25
17682,1.45,4.75,8
17683,5.5,3.8,1.73
17684,3,3.25,2.6
17685,5.5,3.8,1.73
17686,1.53,4.2,7.5
17687,1.65,4,6
17688,2.4,3.5,3.1
17689,4.75,3.6,1.85
17690,1.25,6.5,15
17691,2.4,3.3,3.25
17692,2,3.3,4.5
17693,3.2,3.4,2.4
17694,2.38,3.2,3.4
17695,1.8,3.75,5
17696,4.5,3.6,1.91
17697,3.7,3.6,2.1
17698,2.5,3.9,2.7
17699,2.65,3.7,2.63
17700,2.3,3.6,3.2
17701,2.2,3.5,3.5
17702,1.25,6.25,15
17703,1.67,4.2,5.25
17704,1.62,4.1,6
17705,5.25,3.75,1.75
17706,2.45,3.4,3.1
17707,3.1,3.5,2.4
17708,2.05,3.7,3.7
17709,1.55,4.2,5.5
17710,2.25,3.3,3.2
17711,2.45,3.4,2.75
17712,2.15,3.4,3.25
17713,1.91,3.6,3.8
17714,1.5,4.33,6
17715,3.8,3.3,2
17716,2.1,3.5,3.3
17717,1.45,4.5,6.5
17718,2.6,3.4,2.6
17719,1.91,3.4,4
17720,3.6,3.8,2.05
17721,3,3.4,2.5
17722,1.45,4.75,8
17723,1.95,3.5,4.33
17724,2.05,3.9,3.6
17725,1.73,4,5
17726,3,3.4,2.5
17727,2.38,3.5,3.1
17728,2.3,3.6,3.2
17729,3.9,3.6,2.05
17730,1.85,3.6,4.75
17731,2.25,3.4,3.5
17732,2.2,3.5,3.5
17733,2.45,3.6,2.95
17734,2.5,3.4,3
17735,3,3.4,2.5
17736,2.25,3.4,3.5
17737,2.4,3.6,3
17738,1.53,4.2,7.5
17739,2.3,3.5,3.25
17740,5.25,3.6,1.8
17741,2.1,3.3,4
17742,2.5,3.75,2.8
17743,3.6,3.4,2.2
17744,1.4,4.75,10
17745,1.83,4,4.33
17746,1.85,3.6,4.75
17747,2.25,3.4,3.5
17748,1.67,4,5.75
17749,3,3.4,2.5
17750,2.8,3.5,2.63
17751,2.05,3.6,3.8
17752,1.85,3.6,4.75
17753,2.45,3.75,2.88
17754,2.3,3.4,3.4
17755,4,3.6,2
17756,1.91,3.6,4.5
17757,2.15,3.5,3.6
17758,3.2,3.3,2.45
17759,3.2,3.4,2.38
17760,2.15,3.5,3.6
17761,2.63,3.4,2.88
17762,3.3,3.3,2.38
17763,2.25,3.6,3.3
17764,1.55,4.2,7
17765,2.3,3.4,3.4
17766,1.95,3.8,4
17767,3.5,3.4,2.25
17768,1.53,4.33,7
17769,3.8,3.5,2.1
17770,2.1,3.6,3.7
17771,1.44,4.75,8.5
17772,2.35,3.25,3.4
17773,1.8,3.6,5.25
17774,2.8,3.5,2.6
17775,2.45,3.5,3
17776,1.57,4,7
17777,2.45,3.5,3
17778,2.5,3.1,3.3
17779,2.2,3.5,3.5
17780,7,4,1.57
17781,1.83,3.75,4.6
17782,2.63,3.3,2.9
17783,2.35,3.25,3.4
17784,2.3,3.75,3.1
17785,1.6,4.2,6
17786,1.62,3.9,6.5
17787,2.45,3.25,3.2
17788,1.4,4.75,10
17789,1.95,3.6,4.2
17790,8,5.25,1.4
17791,2.2,3.4,3.6
17792,3.2,3.4,2.38
17793,1.91,3.5,4.6
17794,3.3,3.3,2.4
17795,5,3.9,1.75
17796,2.63,3.3,2.9
17797,1.85,3.6,4.75
17798,1.8,3.8,4.75
